ID,from_type,from_id,to_type,to_id
667,zibaldone,p69_4,paragraph,p30_2
668,zibaldone,p70_1,person,Q1401
669,zibaldone,p70_1,person,Q1401
670,zibaldone,p70_1,person,Q6691
671,zibaldone,p70_2,place,Q220
672,zibaldone,p73_3,bibl,Q3693562
673,zibaldone,p73_3,person,Q123041
674,zibaldone,p74_2,person,Q123041
675,zibaldone,p74_2,bibl,Q3693562
676,zibaldone,p74_2,bibl,Q3693562
677,zibaldone,p74_2,place,Q142
678,zibaldone,p76_3,paragraph,p76_2
679,zibaldone,p76_4,person,Q22878
680,zibaldone,p76_4,person,Q213621
681,zibaldone,p76_4,person,Q6691
682,zibaldone,p76_4,person,Q213621
683,zibaldone,p76_4,person,Q742
684,zibaldone,p76_4,bibl,Q19128996
685,zibaldone,p76_4,paragraph,p105_1
686,zibaldone,p79_1,person,Q123041
687,zibaldone,p79_1,bibl,Q3693562
688,zibaldone,p79_1,bibl,Q3693562
689,zibaldone,p79_1,bibl,Q3693562
690,zibaldone,p80_2,bibl,Q2994610
691,zibaldone,p80_2,person,Q15975
692,zibaldone,p80_2,place,Q727
693,zibaldone,p80_2,person,Q8413
694,zibaldone,p80_2,person,Q192841
695,zibaldone,p80_2,person,Q1409
696,zibaldone,p80_2,person,Q177975
697,zibaldone,p80_2,person,Q171083
698,zibaldone,p80_2,paragraph,p710_1
699,zibaldone,p82_1,bibl,Q109378161
700,zibaldone,p82_2,place,Q190138
701,zibaldone,p83_1,bibl,Q3693562
702,zibaldone,p83_1,person,Q123041
703,zibaldone,p83_1,person,person039
704,zibaldone,p83_2,person,Q123041
705,zibaldone,p84_1,person,Q619
706,zibaldone,p85_5,bibl,Q107289374
707,zibaldone,p85_5,person,Q379923
708,zibaldone,p86_1,person,Q123041
709,zibaldone,p86_1,bibl,Q3693562
710,zibaldone,p86_1,person,Q213621
711,zibaldone,p86_1,bibl,Q3693562
712,zibaldone,p87_1,bibl,Q3693562
713,zibaldone,p87_1,person,Q123041
714,zibaldone,p87_1,place,Q90
715,zibaldone,p88_1,bibl,Q3693562
716,zibaldone,p88_1,person,person039
717,zibaldone,p88_1,person,Q123041
718,zibaldone,p88_1,person,person039
719,zibaldone,p88_1,bibl,Q3693562
720,zibaldone,p88_2,bibl,Q3693562
721,zibaldone,p88_2,bibl,viaf174857361
722,zibaldone,p88_2,person,Q859
723,zibaldone,p88_2,person,Q77636
724,zibaldone,p88_2,person,Q123041
725,zibaldone,p88_2,person,Q123041
726,zibaldone,p90_1,bibl,Q3693562
727,zibaldone,p90_1,person,Q123041
728,zibaldone,p92_1,bibl,Q3693562
729,zibaldone,p92_1,person,Q123041
730,zibaldone,p92_1,bibl,Q3693562
731,zibaldone,p92_1,paragraph,p86_1
732,zibaldone,p92_1,person,Q49496
733,zibaldone,p92_1,person,Q129772
734,zibaldone,p92_1,person,Q26825
735,zibaldone,p92_1,bibl,Q674439
736,zibaldone,p92_1,person,Q981922
737,zibaldone,p92_1,person,Q123041
738,zibaldone,p92_1,person,Q462371
739,zibaldone,p95_1,paragraph,p12_2
740,zibaldone,p95_2,person,Q82732
741,zibaldone,p95_2,bibl,Q60220
742,zibaldone,p95_2,person,Q1398
743,zibaldone,p95_2,place,Q22647
744,zibaldone,p95_2,bibl,Q3675944
745,zibaldone,p95_2,person,Q142999
746,zibaldone,p95_2,paragraph,p511_1
747,zibaldone,p96_1,paragraph,p76_4
748,zibaldone,p99_1,bibl,Q8275
749,zibaldone,p99_1,person,Q41746
750,zibaldone,p99_1,person,Q170473
751,zibaldone,p100_1,paragraph,p86_1
752,zibaldone,p100_1,bibl,Q19128996
753,zibaldone,p100_1,paragraph,p21_1
754,zibaldone,p100_1,paragraph,p52_2
755,zibaldone,p100_1,paragraph,p57_1
756,zibaldone,p101_1,bibl,Q19142752
757,zibaldone,p101_1,person,Q166234
758,zibaldone,p101_1,bibl,Q768792
759,zibaldone,p101_1,person,Q218960
760,zibaldone,p101_1,bibl,Q3693562
761,zibaldone,p101_1,person,Q123041
762,zibaldone,p101_1,place,Q90
763,zibaldone,p105_1,bibl,zibbibl038
764,zibaldone,p105_1,person,Q123089
765,zibaldone,p105_4,place,Q183
766,zibaldone,p105_4,person,Q67742
767,zibaldone,p105_4,person,Q57242
768,zibaldone,p106_4,person,Q2259161
769,zibaldone,p107_1,paragraph,p188_1
770,zibaldone,p107_3,bibl,Q15851274
771,zibaldone,p107_4,person,Q31845
772,zibaldone,p107_4,bibl,Q1236228
773,zibaldone,p107_4,person,Q219484
774,zibaldone,p107_4,bibl,Q20552068
775,zibaldone,p107_4,person,Q61894
776,zibaldone,p107_4,person,Q243187
777,zibaldone,p109_1,bibl,viaf1647165271485610690006
778,zibaldone,p109_1,person,Q6197
779,zibaldone,p109_1,bibl,viaf184459237
780,zibaldone,p109_1,person,Q317055
781,zibaldone,p109_1,bibl,viaf16159474046727660987
782,zibaldone,p109_1,person,Q62674
783,zibaldone,p109_1,bibl,viaf3043165326492016290006
784,zibaldone,p109_1,person,Q2459068
785,zibaldone,p109_4,bibl,viaf41159474305527662232
786,zibaldone,p109_4,person,Q223723
787,zibaldone,p109_4,person,Q294100
788,zibaldone,p109_4,person,Q310002
789,zibaldone,p109_4,person,Q123041
790,zibaldone,p109_4,paragraph,p1962_1
791,zibaldone,p109_4,person,Q462371
792,zibaldone,p109_4,place,Q46
793,zibaldone,p109_4,person,Q310002
794,zibaldone,p109_4,bibl,viaf68955699
795,zibaldone,p109_4,person,Q439081
796,zibaldone,p109_4,paragraph,p100_1
797,zibaldone,p111_1,person,Q31845
798,zibaldone,p111_1,bibl,Q538420
799,zibaldone,p112_1,paragraph,p64_3
800,zibaldone,p112_1,bibl,Q3061935
801,zibaldone,p112_1,person,Q188883
802,zibaldone,p112_1,place,Q641
803,zibaldone,p112_2,person,Q302
804,zibaldone,p112_2,paragraph,p611_1
805,zibaldone,p112_5,person,Q1401
806,zibaldone,p112_5,person,Q1401
807,zibaldone,p113_1,bibl,Q2994610
808,zibaldone,p113_1,person,Q15975
809,zibaldone,p113_1,place,Q727
810,zibaldone,p113_3,bibl,Q2994610
811,zibaldone,p113_3,person,Q15975
812,zibaldone,p114_1,place,Q1747689
813,zibaldone,p114_1,person,Q313664
814,zibaldone,p114_1,bibl,Q2994610
815,zibaldone,p114_1,person,Q15975
816,zibaldone,p114_1,place,Q142
817,zibaldone,p114_1,person,Q517
818,zibaldone,p114_2,person,Q8423
819,zibaldone,p115_2,paragraph,p76_4
820,zibaldone,p115_2,paragraph,p96_1
821,zibaldone,p116_2,paragraph,p253_1
822,zibaldone,p116_4,bibl,Q2994610
823,zibaldone,p116_4,person,Q15975
824,zibaldone,p117_1,bibl,Q2994610
825,zibaldone,p117_1,person,Q15975
826,zibaldone,p117_2,bibl,Q2994610
827,zibaldone,p117_2,person,Q15975
828,zibaldone,p117_2,person,Q1405
829,zibaldone,p117_2,person,Q1405
830,zibaldone,p117_2,person,Q1048
831,zibaldone,p117_2,place,Q1747689
832,zibaldone,p119_2,bibl,Q2994610
833,zibaldone,p119_2,person,Q15975
834,zibaldone,p120_1,bibl,Q18421760
835,zibaldone,p120_1,person,Q1541
836,zibaldone,p120_1,bibl,Q2994610
837,zibaldone,p120_1,person,Q15975
838,zibaldone,p120_1,paragraph,p709_1
839,zibaldone,p120_2,bibl,Q2994610
840,zibaldone,p120_2,person,Q15975
841,zibaldone,p121_1,bibl,Q2994610
842,zibaldone,p121_1,person,Q15975
843,zibaldone,p121_1,person,Q1407
844,zibaldone,p121_2,bibl,Q2994610
845,zibaldone,p121_2,person,Q15975
846,zibaldone,p122_1,person,Q15975
847,zibaldone,p122_1,bibl,Q2994610
848,zibaldone,p123_1,place,Q220
849,zibaldone,p123_2,bibl,Q2994610
850,zibaldone,p123_2,person,Q15975
851,zibaldone,p124_1,bibl,Q2994610
852,zibaldone,p124_1,person,Q15975
853,zibaldone,p124_1,person,Q6691
854,zibaldone,p124_1,person,Q987687
855,zibaldone,p124_1,person,Q6691
856,zibaldone,p125_2,paragraph,p112_1
857,zibaldone,p126_1,person,Q31845
858,zibaldone,p126_1,person,Q129772
859,zibaldone,p126_1,person,Q41683
860,zibaldone,p126_1,person,Q129772
861,zibaldone,p126_1,person,Q129772
862,zibaldone,p126_1,person,Q129772
863,zibaldone,p126_1,person,Q31845
864,zibaldone,p126_1,person,Q129772
865,zibaldone,p128_2,person,Q4604
866,zibaldone,p130_1,paragraph,p96_1
867,zibaldone,p130_1,bibl,Q35160
868,zibaldone,p130_1,person,Q6691
869,zibaldone,p130_1,person,Q844808
870,zibaldone,p130_2,paragraph,p128_1
871,zibaldone,p130_2,paragraph,p96_1
872,zibaldone,p130_2,paragraph,p115_2
873,zibaldone,p130_2,bibl,Q1180144
874,zibaldone,p130_2,person,Q312420
875,zibaldone,p130_2,bibl,Q1180144
876,zibaldone,p132_1,paragraph,p80_1
877,zibaldone,p133_1,person,Q177847
878,zibaldone,p133_1,bibl,Q51879281
879,zibaldone,p133_1,bibl,Q51879281
880,zibaldone,p133_1,bibl,Q51879281
881,zibaldone,p133_1,person,Q177847
882,zibaldone,p133_1,paragraph,p536_2
883,zibaldone,p135_1,bibl,Q19164185
884,zibaldone,p135_1,person,Q15975
885,zibaldone,p135_1,person,person145
886,zibaldone,p135_1,person,person145
887,zibaldone,p135_1,person,Q483783
888,zibaldone,p135_1,person,Q123041
889,zibaldone,p135_1,person,Q483783
890,zibaldone,p135_1,person,Q483783
891,zibaldone,p135_1,person,Q483783
892,zibaldone,p136_1,person,Q168962
893,zibaldone,p137_1,person,Q1092339
894,zibaldone,p137_1,place,Q38
895,zibaldone,p137_1,place,Q13329
896,zibaldone,p140_1,person,Q168962
897,zibaldone,p141_1,paragraph,p142_2
898,zibaldone,p142_1,bibl,Q2898333
899,zibaldone,p142_1,person,Q15975
900,zibaldone,p142_2,bibl,Q777435
901,zibaldone,p142_2,bibl,viaf175182767
902,zibaldone,p143_1,place,Q38
903,zibaldone,p143_1,person,Q510621
904,zibaldone,p143_1,person,Q1398
905,zibaldone,p143_1,person,Q168962
906,zibaldone,p143_1,person,Q1401
907,zibaldone,p144_1,person,Q868
908,zibaldone,p144_1,person,Q6197
909,zibaldone,p144_1,person,Q26825
910,zibaldone,p144_1,place,Q38
911,zibaldone,p144_1,paragraph,p3_5
912,zibaldone,p148_1,bibl,Q667285
913,zibaldone,p148_1,person,Q44233
914,zibaldone,p148_1,place,Q1747689
915,zibaldone,p149_2,paragraph,p149_1
916,zibaldone,p150_1,person,Q2161
917,zibaldone,p150_1,bibl,Q1244446
918,zibaldone,p150_2,person,Q302
919,zibaldone,p150_2,place,Q1218
920,zibaldone,p151_3,paragraph,p193_1
921,zibaldone,p152_1,bibl,Q80355
922,zibaldone,p152_1,person,Q9200
923,zibaldone,p152_2,person,Q6691
924,zibaldone,p152_2,person,Q1067
925,zibaldone,p152_2,person,Q7198
926,zibaldone,p152_2,person,Q48900
927,zibaldone,p152_2,person,Q1067
928,zibaldone,p152_2,person,Q7198
929,zibaldone,p152_2,person,Q1067
930,zibaldone,p152_2,person,Q7198
931,zibaldone,p153_1,bibl,Q98170283
932,zibaldone,p153_1,person,Q296244
933,zibaldone,p154_1,bibl,Q18214696
934,zibaldone,p154_1,person,Q15975
935,zibaldone,p154_1,person,Q859
936,zibaldone,p154_1,bibl,Q18214696
937,zibaldone,p154_1,person,Q15975
938,zibaldone,p154_1,person,Q15975
939,zibaldone,p154_1,person,Q859
940,zibaldone,p154_1,bibl,zibbibl015
941,zibaldone,p154_1,person,Q428638
942,zibaldone,p155_1,bibl,Q2693509
943,zibaldone,p155_1,person,Q49767
944,zibaldone,p157_2,paragraph,p79_1
945,zibaldone,p158_1,bibl,Q546203
946,zibaldone,p158_1,person,Q1398
947,zibaldone,p158_1,person,Q312422
948,zibaldone,p158_1,person,Q49767
949,zibaldone,p159_2,bibl,viaf73862946
950,zibaldone,p159_2,person,Q2739963
951,zibaldone,p160_1,paragraph,p50_2
952,zibaldone,p160_1,bibl,Q2898333
953,zibaldone,p160_1,person,Q15975
954,zibaldone,p160_2,bibl,Q80225104
955,zibaldone,p160_2,person,Q459275
956,zibaldone,p160_2,place,Q90
957,zibaldone,p160_2,person,Q1048
958,zibaldone,p160_2,bibl,Q604091
959,zibaldone,p160_2,person,Q1541
960,zibaldone,p160_2,person,Q1048
961,zibaldone,p160_2,paragraph,p357_1
962,zibaldone,p161_1,paragraph,p144_1
963,zibaldone,p161_1,place,Q4948
964,zibaldone,p161_1,person,Q1541
965,zibaldone,p161_1,bibl,Q3406195
966,zibaldone,p162_1,person,Q59138
967,zibaldone,p162_1,person,Q34601
968,zibaldone,p162_1,bibl,Q1282359
969,zibaldone,p162_2,bibl,Q2994610
970,zibaldone,p162_2,person,Q15975
971,zibaldone,p163_1,bibl,Q1145374
972,zibaldone,p164_1,paragraph,p108_1
973,zibaldone,p167_1,paragraph,p162_1
974,zibaldone,p169_1,person,Q6691
975,zibaldone,p169_1,paragraph,p57_3
976,zibaldone,p169_1,paragraph,p100_1
977,zibaldone,p169_1,paragraph,p142_1
978,zibaldone,p169_1,bibl,Q18214696
979,zibaldone,p169_1,person,Q15975
980,zibaldone,p172_1,theme,ind543
981,zibaldone,p172_1,person,Q3260691
982,zibaldone,p172_1,bibl,Q80225104
983,zibaldone,p172_1,person,Q459275
984,zibaldone,p172_1,person,Q123041
985,zibaldone,p172_1,place,Q21
986,zibaldone,p172_1,paragraph,p154_1
987,zibaldone,p172_1,paragraph,p143_2
988,zibaldone,p177_1,paragraph,p172_1
989,zibaldone,p177_1,bibl,Q18214696
990,zibaldone,p177_1,person,Q15975
991,zibaldone,p177_1,paragraph,p169_1
992,zibaldone,p177_1,bibl,Q18214696
993,zibaldone,p177_1,person,Q15975
994,zibaldone,p179_1,paragraph,p106_5
995,zibaldone,p181_1,theme,ind543
996,zibaldone,p181_1,paragraph,p53_1
997,zibaldone,p183_3,person,Q7104
998,zibaldone,p183_3,bibl,viaf76145663016105070618
999,zibaldone,p185_1,paragraph,p169_1
1000,zibaldone,p186_1,person,Q15975
1001,zibaldone,p186_1,bibl,Q18214696
1002,zibaldone,p188_4,paragraph,p73_2
1003,zibaldone,p188_4,bibl,Q18214696
1004,zibaldone,p188_4,person,Q15975
1005,zibaldone,p188_4,place,Q727
1006,zibaldone,p189_1,bibl,Q18214696
1007,zibaldone,p189_1,person,Q15975
1008,zibaldone,p189_1,person,Q182664
1009,zibaldone,p189_1,person,Q1117956
1010,zibaldone,p189_1,person,Q5580
1011,zibaldone,p191_2,person,Q205365
1012,zibaldone,p191_2,person,Q302
1013,zibaldone,p191_2,paragraph,p112_2
1014,zibaldone,p191_3,bibl,Q18214696
1015,zibaldone,p191_3,person,Q15975
1016,zibaldone,p191_3,person,Q6691
1017,zibaldone,p191_3,person,Q1398
1018,zibaldone,p191_3,person,Q15837802
1019,zibaldone,p191_3,bibl,Q19128996
1020,zibaldone,p191_3,bibl,Q18214696
1021,zibaldone,p191_3,person,Q15975
1022,zibaldone,p193_1,paragraph,p151_3
1023,zibaldone,p196_1,paragraph,p164_1
1024,zibaldone,p197_1,bibl,Q1282359
1025,zibaldone,p197_1,person,Q59138
1026,zibaldone,p197_1,person,Q34601
1027,zibaldone,p197_1,bibl,Q105381127
1028,zibaldone,p197_1,person,Q317055
1029,zibaldone,p197_1,paragraph,p453_2
1030,zibaldone,p198_1,person,Q15975
1031,zibaldone,p198_1,bibl,Q18214696
1032,zibaldone,p198_1,person,Q15975
1033,zibaldone,p198_1,person,Q15975
1034,zibaldone,p198_1,bibl,Q18214696
1035,zibaldone,p198_1,person,Q15975
1036,zibaldone,p198_1,person,Q172061
1037,zibaldone,p198_1,person,Q379923
1038,zibaldone,p198_1,person,Q296244
1039,zibaldone,p198_1,bibl,Q4014914
1040,zibaldone,p198_1,bibl,viaf74022196
1041,zibaldone,p198_1,person,Q2259161
1042,zibaldone,p198_1,person,Q15975
1043,zibaldone,p198_1,person,Q15975
1044,zibaldone,p198_1,bibl,Q18214696
1045,zibaldone,p198_1,person,Q15975
1046,zibaldone,p198_1,person,Q5597
1047,zibaldone,p198_1,person,Q8457
1048,zibaldone,p203_2,bibl,Q18214696
1049,zibaldone,p203_2,person,Q15975
1050,zibaldone,p203_2,place,Q727
1051,zibaldone,p204_1,paragraph,p197_1
1052,zibaldone,p204_2,person,Q6691
1053,zibaldone,p204_2,person,Q15837802
1054,zibaldone,p204_2,person,Q15837802
1055,zibaldone,p204_2,person,Q15837802
1056,zibaldone,p204_2,person,Q1401
1057,zibaldone,p204_2,person,Q1398
1058,zibaldone,p204_2,person,Q6691
1059,zibaldone,p205_1,person,Q15837802
1060,zibaldone,p205_1,bibl,viaf213996200
1061,zibaldone,p205_1,person,Q919900
1062,zibaldone,p205_1,bibl,viaf213996200
1063,zibaldone,p205_2,bibl,Q15851274
1064,zibaldone,p205_2,person,Q1541
1065,zibaldone,p205_2,bibl,viaf213996200
1066,zibaldone,p205_2,person,Q919900
1067,zibaldone,p205_2,place,Q47094
1068,zibaldone,p206_1,bibl,Q1282359
1069,zibaldone,p206_1,person,Q365950
1070,zibaldone,p206_1,person,Q59138
1071,zibaldone,p206_1,paragraph,p233_2
1072,zibaldone,p206_2,bibl,Q1282359
1073,zibaldone,p206_3,paragraph,p68_1
1074,zibaldone,p206_3,person,Q34601
1075,zibaldone,p206_3,bibl,Q1282359
1076,zibaldone,p206_3,person,Q59138
1077,zibaldone,p206_3,bibl,Q1282359
1078,zibaldone,p206_3,person,Q436002
1079,zibaldone,p206_3,person,Q59138
1080,zibaldone,p206_3,bibl,viaf199730432
1081,zibaldone,p207_2,person,Q164047
1082,zibaldone,p207_2,person,Q5547
1083,zibaldone,p207_2,person,Q9068
1084,zibaldone,p207_2,person,Q9191
1085,zibaldone,p207_2,person,Q1290
1086,zibaldone,p207_2,person,Q913
1087,zibaldone,p207_2,person,Q34601
1088,zibaldone,p207_2,bibl,Q1282359
1089,zibaldone,p207_2,person,Q59138
1090,zibaldone,p207_2,person,Q6691
1091,zibaldone,p207_2,person,Q1541
1092,zibaldone,p207_2,person,Q1541
1093,zibaldone,p207_2,person,Q1541
1094,zibaldone,p207_2,person,Q859
1095,zibaldone,p207_2,person,Q41523
1096,zibaldone,p207_2,paragraph,p233_3
1097,zibaldone,p208_1,bibl,Q107263862
1098,zibaldone,p208_1,person,Q301210
1099,zibaldone,p208_1,bibl,Q107263862
1100,zibaldone,p208_1,person,Q301210
1101,zibaldone,p208_3,bibl,Q1282359
1102,zibaldone,p208_3,person,Q343607
1103,zibaldone,p208_3,person,Q59138
1104,zibaldone,p208_3,paragraph,p177_1
1105,zibaldone,p208_3,bibl,viaf34478273
1106,zibaldone,p208_3,person,Q590501
1107,zibaldone,p211_1,paragraph,p196_1
1108,zibaldone,p211_1,bibl,Q674439
1109,zibaldone,p211_1,person,Q1398
1110,zibaldone,p211_2,person,Q5592
1111,zibaldone,p211_2,person,Q5597
1112,zibaldone,p211_2,paragraph,p238_1
1113,zibaldone,p211_3,paragraph,p152_2
1114,zibaldone,p211_3,person,Q84368494
1115,zibaldone,p211_3,paragraph,p172_1
1116,zibaldone,p212_2,bibl,Q3693562
1117,zibaldone,p212_2,person,person025
1118,zibaldone,p212_3,bibl,Q18214696
1119,zibaldone,p212_3,person,Q15975
1120,zibaldone,p213_1,bibl,Q3922215
1121,zibaldone,p213_1,person,Q1541
1122,zibaldone,p217_1,person,Q294100
1123,zibaldone,p217_1,person,Q122248
1124,zibaldone,p217_1,place,Q38
1125,zibaldone,p217_1,place,Q46
1126,zibaldone,p217_1,place,Q142
1127,zibaldone,p217_1,person,Q294100
1128,zibaldone,p217_1,person,Q294100
1129,zibaldone,p217_1,person,Q294100
1130,zibaldone,p217_1,place,Q142
1131,zibaldone,p217_1,place,Q46
1132,zibaldone,p217_1,person,Q294100
1133,zibaldone,p218_1,person,Q294100
1134,zibaldone,p218_1,person,Q294100
1135,zibaldone,p218_1,person,Q294100
1136,zibaldone,p218_1,person,Q294100
1137,zibaldone,p218_1,person,Q9068
1138,zibaldone,p220_3,person,Q913
1139,zibaldone,p220_3,person,Q1401
1140,zibaldone,p222_1,bibl,Q4010942
1141,zibaldone,p222_1,person,Q2418816
1142,zibaldone,p222_1,person,Q40939
1143,zibaldone,p222_3,bibl,Q924424
1144,zibaldone,p222_3,person,Q1399
1145,zibaldone,p222_3,bibl,Q2994610
1146,zibaldone,p222_3,person,Q15975
1147,zibaldone,p222_3,person,Q1092339
1148,zibaldone,p222_3,bibl,zibbibl141
1149,zibaldone,p222_3,person,Q3765139
1150,zibaldone,p222_3,paragraph,p358_2
1151,zibaldone,p223_1,bibl,Q1282359
1152,zibaldone,p223_1,person,Q189506
1153,zibaldone,p223_1,person,Q59138
1154,zibaldone,p223_1,person,Q189506
1155,zibaldone,p223_2,bibl,Q1282359
1156,zibaldone,p223_3,person,Q5679
1157,zibaldone,p223_3,person,Q5679
1158,zibaldone,p223_3,bibl,Q264714
1159,zibaldone,p223_3,person,Q868
1160,zibaldone,p223_3,person,Q868
1161,zibaldone,p223_3,paragraph,p238_1
1162,zibaldone,p225_1,bibl,viaf34475151
1163,zibaldone,p225_1,person,Q117253
1164,zibaldone,p225_1,person,Q561729
1165,zibaldone,p225_1,person,Q5679
1166,zibaldone,p228_2,paragraph,p85_4
1167,zibaldone,p229_2,person,Q517
1168,zibaldone,p230_1,bibl,Q3757468
1169,zibaldone,p230_1,person,Q650906
1170,zibaldone,p230_1,paragraph,p208_2
1171,zibaldone,p230_1,paragraph,p85_5
1172,zibaldone,p231_1,bibl,Q1282359
1173,zibaldone,p231_1,person,Q913
1174,zibaldone,p231_1,person,Q59138
1175,zibaldone,p231_2,person,Q6691
1176,zibaldone,p231_2,person,Q1067
1177,zibaldone,p231_3,bibl,Q80225104
1178,zibaldone,p231_3,person,Q459275
1179,zibaldone,p232_1,place,Q1048669
1180,zibaldone,p232_1,person,Q1398
1181,zibaldone,p233_1,place,Q21
1182,zibaldone,p233_2,paragraph,p206_1
1183,zibaldone,p233_2,bibl,Q80225104
1184,zibaldone,p233_2,person,Q459275
1185,zibaldone,p233_3,paragraph,p207_2
1186,zibaldone,p233_3,bibl,viaf68955699
1187,zibaldone,p233_3,person,Q439081
1188,zibaldone,p236_1,paragraph,p208_1
1189,zibaldone,p236_1,bibl,Q80225104
1190,zibaldone,p236_1,person,Q459275
1191,zibaldone,p237_1,place,Q142
1192,zibaldone,p237_1,paragraph,p198_1
1193,zibaldone,p237_2,bibl,viaf177953305
1194,zibaldone,p237_2,person,Q379022
1195,zibaldone,p237_2,person,Q49496
1196,zibaldone,p237_2,person,Q129772
1197,zibaldone,p238_1,person,Q5679
1198,zibaldone,p238_1,paragraph,p223_3
1199,zibaldone,p239_2,bibl,Q3922215
1200,zibaldone,p239_2,person,Q1541
1201,zibaldone,p239_2,bibl,Q3922215
1202,zibaldone,p239_2,bibl,Q3922215
1203,zibaldone,p239_2,person,Q1541
1204,zibaldone,p239_2,place,Q2277
1205,zibaldone,p239_2,person,Q1541
1206,zibaldone,p239_2,place,Q39
1207,zibaldone,p239_2,paragraph,p684_3
1208,zibaldone,p239_2,place,Q46
1209,zibaldone,p239_2,place,Q39473
1210,zibaldone,p239_2,place,Q36
1211,zibaldone,p239_2,place,Q159
1212,zibaldone,p239_2,place,Q29
1213,zibaldone,p239_2,place,Q142
1214,zibaldone,p239_2,place,Q181238
1215,zibaldone,p239_2,place,Q142
1216,zibaldone,p239_2,place,Q21
1217,zibaldone,p239_2,place,Q29
1218,zibaldone,p239_2,place,Q45670
1219,zibaldone,p239_2,place,Q46
1220,zibaldone,p239_2,place,Q142
1221,zibaldone,p239_2,person,Q237103
1222,zibaldone,p239_2,person,Q131552
1223,zibaldone,p239_2,person,Q182021
1224,zibaldone,p239_2,place,Q29
1225,zibaldone,p239_2,place,Q46
1226,zibaldone,p239_2,place,Q38
1227,zibaldone,p239_2,person,Q1541
1228,zibaldone,p239_2,person,Q1405
1229,zibaldone,p239_2,person,Q177847
1230,zibaldone,p239_2,person,Q1067
1231,zibaldone,p239_2,person,Q296244
1232,zibaldone,p239_2,person,Q1401
1233,zibaldone,p239_2,paragraph,p1029_3
1234,zibaldone,p245_1,person,Q77981274
1235,zibaldone,p245_2,bibl,Q19223202
1236,zibaldone,p245_2,person,Q13513
1237,zibaldone,p246_1,person,Q459275
1238,zibaldone,p246_1,person,Q294100
1239,zibaldone,p246_1,paragraph,p217_1
1240,zibaldone,p246_2,theme,ind543
1241,zibaldone,p246_2,sequence,seq1
1242,zibaldone,p246_3,person,Q1401
1243,zibaldone,p246_3,bibl,Q777574
1244,zibaldone,p248_1,paragraph,p172_1
1245,zibaldone,p249_1,bibl,Q1282359
1246,zibaldone,p249_1,person,Q59138
1247,zibaldone,p249_2,bibl,Q677997
1248,zibaldone,p251_1,person,Q517
1249,zibaldone,p251_1,place,Q90
1250,zibaldone,p251_1,bibl,Q80225104
1251,zibaldone,p251_1,person,Q459275
1252,zibaldone,p251_1,place,Q142
1253,zibaldone,p251_1,person,Q124754
1254,zibaldone,p251_1,place,Q128211
1255,zibaldone,p251_1,place,Q2634
1256,zibaldone,p251_1,person,Q517
1257,zibaldone,p251_1,person,Q124754
1258,zibaldone,p251_1,bibl,Q370414
1259,zibaldone,p251_1,person,Q1541
1260,zibaldone,p252_1,person,Q9458
1261,zibaldone,p252_1,person,Q1405
1262,zibaldone,p252_1,person,Q7742
1263,zibaldone,p253_1,paragraph,p116_2
1264,zibaldone,p253_1,person,Q216946
1265,zibaldone,p253_1,person,Q244413
1266,zibaldone,p253_1,person,Q298698
1267,zibaldone,p253_1,person,Q43920
1268,zibaldone,p253_1,person,Q216946
1269,zibaldone,p254_1,bibl,Q80355
1270,zibaldone,p254_1,person,Q9200
1271,zibaldone,p254_1,person,Q8423
1272,zibaldone,p257_2,paragraph,p714_1
1273,zibaldone,p259_2,paragraph,p213_1
1274,zibaldone,p261_1,person,Q5679
1275,zibaldone,p261_1,person,Q1401
1276,zibaldone,p261_1,bibl,Q8275
1277,zibaldone,p261_1,person,Q41746
1278,zibaldone,p261_1,person,Q170473
1279,zibaldone,p261_1,person,Q5679
1280,zibaldone,p261_1,person,Q5679
1281,zibaldone,p262_2,bibl,Q2994610
